asset_id
19080625
19080635
19080637
19080649
19080659
19080665
19080666
19080688
19080696
19080707
19080710
19080728
19080742
19080744
19080746
19080752
19080755
19080756
19080766
19080775
19080776
19080778
19080779
19080782
19080846
19080847
19080850
19080852
19080857
19080858
19080862
19080863
19080866
19080868
19080874
19081239
19081248
19112373
19118794
19120274
19120533
19125871
19132740
19135455
19137552
19137786
19138026
19138431
19138830
19138949
19138956
19140233
19140293
19140300
19140498
19140814
19142499
19142707
19142721
19142754
19142962
19143076
19143751
19143809
19144429
19146111
19146296
19146439
19146536
19146562
19146947
19146952
19148696
19150418
19150516
19150525
19150724
19151508
19152523
19152912
19152996
19153048
19153060
19153275
19155862
19155871
19155887
19155897
19156221
19156437
19156464
19156519
19156593
19156616
19156675
19156894
19157407
19157481
19157804
19157888
19157970
19158023
19158625
19158784
19159904
19159905
19159906
19159907
19159910
19159913
19159920
19159922
19159923
19159925
19159926
19159930
19159932
19159933
19159935
19159937
19159943
19159944
19159949
19159950
19159951
19159954
19159957
19159961
19159962
19159963
19159964
19159967
19159969
19159970
19159972
19159977
19159978
19159979
19159980
19159988
19159991
19159992
19159993
19159995
19159996
19160002
19160003
19160004
19160012
19160014
19160017
19160019
19160021
19160024
19160025
19160030
19160034
19160036
19160039
19160040
19160044
19160047
19160050
19160053
19160055
19160056
19160059
19160061
19160066
19160077
19160079
19160084
19160085
19160089
19160090
19160096
19160101
19160102
19160103
19160107
19160112
19160115
19160116
19160119
19160128
19160136
19160137
19160140
19160144
19160147
19160165
19160168
19160169
19160170
19160172
19160175
19160176
19160177
19160178
19160179
19160180
19160181
19160183
19160185
19160186
19160193
19160202
19160208
19160211
19160212
19160214
19160218
19160220
19160766
19162220
19162280
19162328
19162347
19162901
19163050
19163056
19163155
19163264
19163489
19163587
19163600
19163616
19163619
19163705
19163828
19164240
19164484
19164505
19164769
19164835
19164855
19165153
19165191
19165502
19165531
19165560
19165889
19165894
19166114
19166539
19166676
19166691
19166764
19167397
19167948
19168621
19168651
19168886
19169115
19169708
19169798
19170008
19170114
19170368
19172232
19172716
19173426
19173521
19173531
19173533
19173546
19173671
19173734
19173859
19173891
19173895
19175254
19175895
19175932
19175943
19176346
19176545
19176550
19176571
19176619
19176676
19176693
19176733
19177553
19177692
19177885
19178007
19178088
19178287
19178509
19178562
19178566
19178614
19178625
19179789
19179813
19179931
19179947
19180216
19180283
19180352
19180561
19180706
19180903
19181318
19181343
19197445
19197781
19197813
19198177
19198178
19198497
19199151
19199556
19200263
19200510
19200793
19201285
19201447
19201816
19201901
19201942
19201953
19202078
19202126
19202201
19202316
19202810
19202827
19202841
19203026
19203038
19203069
19203128
19203309
19203376
19203736
19203746
19203747
19203757
19204017
19204472
19204499
19204699
19204923
19205582
19205970
19205990
19206075
19206085
19206113
19206141
19206171
19206549
19206551
19206553
19206567
19206601
19207431
19207491
19207516
19207555
19207641
19207805
19208018
19208022
19208024
19208042
19208229
19208449
19208535
19208564
19208573
19208592
19208670
19208714
19208719
19208817
19209177
19209285
19209458
19209475
19209491
19209519
19209572
19209724
19209889
19209981
19210007
19210008
19210206
19210556
19210679
19210924
19210953
19210981
19211019
19211022
19211256
19211269
19211270
19211320
19211671
19211737
19211746
19211748
19211827
19211987
19211999
19212018
19212023
19212090
19212091
19212099
19212100
19212106
19212121
19212127
19212137
19212138
19212152
19212175
19212190
19212194
19212198
19212208
19212219
19212228
19212232
19212249
19212267
19212269
19212273
19212347
19212350
19212351
19212381
19212382
19212424
19212432
19212453
19212474
19212487
19212501
19212509
19212519
19212523
19212540
19212551
19212560
19212574
19212607
19212622
19212678
19212683
19212693
19212710
19212714
19212722
19212729
19212735
19212736
19212753
19212759
19212782
19212791
19212792
19212805
19212811
19212814
19212817
19212830
19212839
19212883
19212910
19212915
19212923
19212977
19212989
19212990
19213013
19213017
19213063
19213090
19213094
19213106
19213281
19213302
19213317
19213331
19213345
19213374
19213407
19213413
19213414
19213418
19213423
19213428
19213432
19213433
19213439
19213449
19213519
19213530
19213557
19213565
19213570
19213573
19213588
19213589
19213602
19213604
19213612
19213614
19213642
19213644
19213725
19213813
19213829
19213846
19213868
19213884
19213889
19213893
19213905
19213928
19213937
19213952
19213979
19213994
19214047
19214081
19214088
19214097
19214101
19214111
19214134
19214140
19214169
19214175
19214192
19214196
19214200
19214209
19214226
19214231
19214294
19214299
19214308
19214313
19214326
19214327
19214333
19214343
19214353
19214354
