asset_id
19248694
19248735
19248824
19248830
19248837
19250960
19251003
19251073
19251089
19251107
19251118
19251169
19251225
19251554
19251594
19251642
19251690
19251707
19251709
19254840
19256860
19257482
19258041
19258051
19258194
19258536
19258936
19259224
19259356
19267991
19274121
19274394
19274395
19274415
19274465
19274472
19274480
19274481
19274549
19274667
19274724
19274822
19274844
19274959
19274985
19275027
19275069
19275073
19275080
19275090
19275095
19275146
19275149
19275163
19275209
19275224
19275226
19275227
